Netherlands,2013,1,115.4,
Netherlands,2014,1,113.5,
Netherlands,2015,1,112.8,
Netherlands,2016,1,110.5,
Netherlands,2017,1,110.6,p
Netherlands,2018,1,110.4,p
Austria,2005,1,122.2,
Austria,2006,1,121.4,
Austria,2007,1,119.5,
Austria,2008,1,118.5,
Austria,2009,1,118.4,
Austria,2010,1,115.8,
Austria,2011,1,115.6,
Austria,2012,1,117.9,
Austria,2013,1,117.3,
Austria,2014,1,116.7,
Austria,2015,1,117.3,
Austria,2016,1,117.9,
Austria,2017,1,116.4,
Austria,2018,1,116.4,
Poland,2005,1,62.0,
Poland,2006,1,61.2,
Poland,2007,1,62.0,
Poland,2008,1,62.5,
Poland,2009,1,65.6,
Poland,2010,1,70.4,b
Poland,2011,1,72.6,
Poland,2012,1,74.2,
Poland,2013,1,74.1,
Poland,2014,1,73.8,
Poland,2015,1,74.5,
Poland,2016,1,74.0,
Poland,2017,1,75.4,
Poland,2018,1,77.3,
Portugal,2005,1,77.8,
Portugal,2006,1,78.8,
Portugal,2007,1,78.6,
Portugal,2008,1,78.1,
Portugal,2009,1,79.8,
Portugal,2010,1,79.9,
Portugal,2011,1,76.3,
Portugal,2012,1,76.8,
Portugal,2013,1,79.9,
Portugal,2014,1,79.0,
Portugal,2015,1,78.3,
Portugal,2016,1,77.9,
Portugal,2017,1,76.1,
Portugal,2018,1,74.6,p
Romania,2005,1,36.7,
Romania,2006,1,40.2,
Romania,2007,1,44.2,
Romania,2008,1,51.9,
Romania,2009,1,53.0,
Romania,2010,1,53.2,
Romania,2011,1,54.6,
Romania,2012,1,55.6,
Romania,2013,1,56.2,
Romania,2014,1,56.7,
Romania,2015,1,58.6,
Romania,2016,1,63.1,
Romania,2017,1,65.5,
Romania,2018,1,68.2,p
Slovenia,2005,1,84.3,
Slovenia,2006,1,83.9,
Slovenia,2007,1,83.6,
Slovenia,2008,1,84.3,
Slovenia,2009,1,80.5,
Slovenia,2010,1,79.9,
Slovenia,2011,1,80.8,
Slovenia,2012,1,80.6,
Slovenia,2013,1,81.1,
Slovenia,2014,1,81.5,
Slovenia,2015,1,80.6,
Slovenia,2016,1,80.7,
Slovenia,2017,1,81.7,
Slovenia,2018,1,82.1,
Slovakia,2005,1,70.3,
Slovakia,2006,1,73.2,
Slovakia,2007,1,76.8,
Slovakia,2008,1,80.1,
Slovakia,2009,1,79.6,
Slovakia,2010,1,84.4,
Slovakia,2011,1,82.1,
Slovakia,2012,1,83.5,
Slovakia,2013,1,84.1,
Slovakia,2014,1,84.3,
Slovakia,2015,1,83.5,
Slovakia,2016,1,81.5,
Slovakia,2017,1,80.1,
Slovakia,2018,1,80.9,
Finland,2005,1,114.2,
Finland,2006,1,113.1,
Finland,2007,1,116.5,
Finland,2008,1,116.6,
Finland,2009,1,113.9,
Finland,2010,1,113.1,
Finland,2011,1,112.2,
Finland,2012,1,109.6,
Finland,2013,1,108.3,
Finland,2014,1,107.7,
Finland,2015,1,107.6,
Finland,2016,1,107.9,
Finland,2017,1,108.8,
Finland,2018,1,108.0,
Sweden,2005,1,116.2,
Sweden,2006,1,118.2,
Sweden,2007,1,120.4,
Sweden,2008,1,119.7,
Sweden,2009,1,118.0,
Sweden,2010,1,119.0,
Sweden,2011,1,118.0,
Sweden,2012,1,118.0,
Sweden,2013,1,115.5,
Sweden,2014,1,114.8,
Sweden,2015,1,116.4,
Sweden,2016,1,113.2,
Sweden,2017,1,112.6,
Sweden,2018,1,113.3,
United Kingdom,2005,1,112.3,
United Kingdom,2006,1,111.6,
United Kingdom,2007,1,109.0,
United Kingdom,2008,1,107.8,
United Kingdom,2009,1,105.4,
United Kingdom,2010,1,105.4,
United Kingdom,2011,1,103.2,
United Kingdom,2012,1,104.1,
United Kingdom,2013,1,103.9,
United Kingdom,2014,1,103.4,
United Kingdom,2015,1,103.2,
United Kingdom,2016,1,101.7,
United Kingdom,2017,1,101.3,
United Kingdom,2018,1,100.6,
Iceland,2005,1,,
Iceland,2006,1,,
Iceland,2007,1,,
Iceland,2008,1,107.8,p
Iceland,2009,1,113.9,p
Iceland,2010,1,104.2,p
Iceland,2011,1,101.6,p
Iceland,2012,1,101.3,p
Iceland,2013,1,101.2,p
Iceland,2014,1,101.2,p
Iceland,2015,1,103.9,p
Iceland,2016,1,104.7,p
Iceland,2017,1,104.1,p
Iceland,2018,1,105.5,p
Liechtenstein,2005,1,,
Liechtenstein,2006,1,,
Liechtenstein,2007,1,,
Liechtenstein,2008,1,,
Liechtenstein,2009,1,,
Liechtenstein,2010,1,,
Liechtenstein,2011,1,,
Liechtenstein,2012,1,,
Liechtenstein,2013,1,,
Liechtenstein,2014,1,,
Liechtenstein,2015,1,,
Liechtenstein,2016,1,,
Liechtenstein,2017,1,,
Liechtenstein,2018,1,,
Norway,2005,1,156.6,
Norway,2006,1,162.1,
Norway,2007,1,155.4,
Norway,2008,1,161.8,
Norway,2009,1,147.6,
Norway,2010,1,150.2,
Norway,2011,1,153.4,
Norway,2012,1,157.5,
Norway,2013,1,155.4,
Norway,2014,1,149.8,
Norway,2015,1,134.9,
Norway,2016,1,125.9,
Norway,2017,1,129.0,
Norway,2018,1,132.8,
Switzerland,2005,1,119.6,
Switzerland,2006,1,122.5,
Switzerland,2007,1,126.9,
Switzerland,2008,1,127.4,
Switzerland,2009,1,126.5,
Switzerland,2010,1,125.2,
Switzerland,2011,1,124.8,
Switzerland,2012,1,125.3,
Switzerland,2013,1,125.1,
Switzerland,2014,1,125.3,
Switzerland,2015,1,126.1,
Switzerland,2016,1,122.7,
Switzerland,2017,1,121.3,
Switzerland,2018,1,122.2,
Montenegro,2005,1,,
Montenegro,2006,1,,
Montenegro,2007,1,,
Montenegro,2008,1,,
Montenegro,2009,1,,
Montenegro,2010,1,,
Montenegro,2011,1,,
Montenegro,2012,1,,
Montenegro,2013,1,,c
Montenegro,2014,1,,c
Montenegro,2015,1,,c
Montenegro,2016,1,,c
Montenegro,2017,1,,
Montenegro,2018,1,,
North Macedonia,2005,1,44.7,
North Macedonia,2006,1,44.3,
North Macedonia,2007,1,44.3,
North Macedonia,2008,1,44.4,
North Macedonia,2009,1,44.7,
North Macedonia,2010,1,45.9,
North Macedonia,2011,1,44.5,
North Macedonia,2012,1,44.1,
North Macedonia,2013,1,43.0,
North Macedonia,2014,1,43.4,
North Macedonia,2015,1,43.2,
North Macedonia,2016,1,44.2,
North Macedonia,2017,1,42.6,
North Macedonia,2018,1,,
Albania,2005,1,,
Albania,2006,1,,
Albania,2007,1,,
Albania,2008,1,,
Albania,2009,1,,
Albania,2010,1,,
Albania,2011,1,,
Albania,2012,1,,
Albania,2013,1,,
Albania,2014,1,,
Albania,2015,1,,
Albania,2016,1,,
Albania,2017,1,,
Albania,2018,1,,
Serbia,2005,1,,
Serbia,2006,1,,
Serbia,2007,1,,
Serbia,2008,1,,
Serbia,2009,1,,
Serbia,2010,1,,
Serbia,2011,1,,
Serbia,2012,1,,
Serbia,2013,1,,
Serbia,2014,1,,
Serbia,2015,1,,c
Serbia,2016,1,,c
Serbia,2017,1,,c
Serbia,2018,1,,
Turkey,2005,1,,
Turkey,2006,1,,
Turkey,2007,1,,
Turkey,2008,1,,
Turkey,2009,1,,
Turkey,2010,1,,
Turkey,2011,1,,
Turkey,2012,1,,
Turkey,2013,1,,
Turkey,2014,1,,
Turkey,2015,1,,
Turkey,2016,1,,
Turkey,2017,1,,
Turkey,2018,1,,
